Company,Utility,Location,Date,Gallons,X,Y
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",10/1/2024 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",11/1/2024 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",12/1/2024 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",1/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",2/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",3/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",4/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",5/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",6/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",7/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",8/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",9/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",10/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",11/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"24234 Quail Ridge Ln, Aldie, VA 20105, USA",12/1/2025 0:00,0,-77.6439,38.9762
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",1/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",2/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",3/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",4/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",5/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",6/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",7/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",8/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",9/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",10/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",11/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",12/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",1/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",2/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",3/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",4/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",5/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",6/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",7/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",8/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",9/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",10/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",11/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",12/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",1/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",2/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",3/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",4/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",5/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",6/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",7/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",8/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",9/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",10/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",11/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42948 Fadeley Ln, Dulles, VA 20166, USA",12/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",1/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",2/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",3/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",4/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",5/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",6/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",7/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",8/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",9/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",10/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",11/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",12/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",1/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",2/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",3/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",4/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",5/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",6/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",7/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",8/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",9/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",10/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",11/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",12/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",1/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",2/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",3/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",4/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",5/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",6/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",7/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",8/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",9/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",10/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",11/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",12/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",1/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",2/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",3/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",4/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",5/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",6/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",7/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",8/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",9/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",10/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",11/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",12/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",1/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",2/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",3/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",4/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",5/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",6/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",7/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",8/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",9/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",10/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",11/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",12/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",1/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",2/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",3/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",4/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",5/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",6/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",7/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",8/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",9/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",10/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",11/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"22890 Platform Plz, Dulles, VA 20166, USA",12/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",1/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",2/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",3/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",4/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",5/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",6/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",7/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",8/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",9/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",10/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",11/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",12/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",1/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",2/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",3/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",4/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",5/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",6/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",7/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",8/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",9/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",10/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",11/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",12/1/2024 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",1/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",2/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",3/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",4/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",5/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",6/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",7/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",8/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",9/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",10/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",11/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"43975 Light Speed Plz, Dulles, VA 20166, USA",12/1/2025 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42800 Fadeley Ln, Dulles, VA 20166, USA",1/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42800 Fadeley Ln, Dulles, VA 20166, USA",2/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42800 Fadeley Ln, Dulles, VA 20166, USA",3/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42800 Fadeley Ln, Dulles, VA 20166, USA",4/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42800 Fadeley Ln, Dulles, VA 20166, USA",5/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42800 Fadeley Ln, Dulles, VA 20166, USA",6/1/2023 0:00,0,-77.4477,38.9531
Amazon,Loudoun County Water and Sewer Authority,"42800 Fadeley Ln, Dulles, VA 20166, USA",7/1/2023 0:00,0,-77.4477,38.9531
